show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,duration_min,primary_country,genres_list,num_genres,year_added,month_added,day_added,text_all
s2557,Movie,In Paradox,Hamad AlSarraf,Kuwait,2020-05-07,2019,TV-14,94 min,"International Movies, Sci-Fi & Fantasy, Thrillers",94,Kuwait,"['International Movies', 'Sci-Fi & Fantasy', 'Thrillers']",3,2020,5,7,"In Paradox International Movies, Sci-Fi & Fantasy, Thrillers Kuwait"
s2558,TV Show,Scissor Seven,He Xiaofeng,China,2020-05-07,2020,TV-MA,2 Seasons,"International TV Shows, TV Action & Adventure, TV Comedies",2,China,"['International TV Shows', 'TV Action & Adventure', 'TV Comedies']",3,2020,5,7,"Scissor Seven International TV Shows, TV Action & Adventure, TV Comedies China"
s2559,Movie,Si Doel the Movie,Rano Karno,Indonesia,2020-05-07,2018,TV-PG,86 min,"Dramas, International Movies",86,Indonesia,"['Dramas', 'International Movies']",2,2020,5,7,"Si Doel the Movie Dramas, International Movies Indonesia"
s2560,Movie,Becoming,Nadia Hallgren,United States,2020-05-06,2020,PG,89 min,Documentaries,89,United States,['Documentaries'],1,2020,5,6,Becoming Documentaries United States
s2562,Movie,Jerry Seinfeld: 23 Hours To Kill,Joe DeMaio,United States,2020-05-05,2020,TV-PG,61 min,Stand-Up Comedy,61,United States,['Stand-Up Comedy'],1,2020,5,5,Jerry Seinfeld: 23 Hours To Kill Stand-Up Comedy United States
s2563,Movie,Arctic Dogs,Aaron Woodley,India,2020-05-04,2019,PG,93 min,"Children & Family Movies, Comedies",93,India,"['Children & Family Movies', 'Comedies']",2,2020,5,4,"Arctic Dogs Children & Family Movies, Comedies India"
s2564,Movie,Luccas Neto em: Acampamento de Férias 2,Lucas Margutti,Brazil,2020-05-04,2020,TV-G,81 min,"Children & Family Movies, Comedies, Music & Musicals",81,Brazil,"['Children & Family Movies', 'Comedies', 'Music & Musicals']",3,2020,5,4,"Luccas Neto em: Acampamento de Férias 2 Children & Family Movies, Comedies, Music & Musicals Brazil"
s2565,Movie,One Day: Justice Delivered,Ashok Nanda,India,2020-05-03,2019,TV-14,120 min,"Dramas, International Movies",120,India,"['Dramas', 'International Movies']",2,2020,5,3,"One Day: Justice Delivered Dramas, International Movies India"
s2566,TV Show,Almost Happy,Hernán Guerschuny,Argentina,2020-05-02,2020,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Comedies",1,Argentina,"['International TV Shows', 'Spanish-Language TV Shows', 'TV Comedies']",3,2020,5,2,"Almost Happy International TV Shows, Spanish-Language TV Shows, TV Comedies Argentina"
s2567,Movie,Bennett's War,Alex Ranarivelo,United States,2020-05-02,2019,PG-13,94 min,"Dramas, Sports Movies",94,United States,"['Dramas', 'Sports Movies']",2,2020,5,2,"Bennett's War Dramas, Sports Movies United States"
s2568,Movie,Death Can Wait,Fernando Ayllón,Colombia,2020-05-02,2020,TV-14,91 min,"Comedies, International Movies",91,Colombia,"['Comedies', 'International Movies']",2,2020,5,2,"Death Can Wait Comedies, International Movies Colombia"
s2573,Movie,Roped,Shaun Paul Piccinino,United States,2020-05-02,2020,PG,90 min,"Children & Family Movies, Dramas, Romantic Movies",90,United States,"['Children & Family Movies', 'Dramas', 'Romantic Movies']",3,2020,5,2,"Roped Children & Family Movies, Dramas, Romantic Movies United States"
s2574,Movie,The Stand at Paxton County,Brett Hedlund,United States,2020-05-02,2020,R,103 min,"Dramas, Independent Movies, Thrillers",103,United States,"['Dramas', 'Independent Movies', 'Thrillers']",3,2020,5,2,"The Stand at Paxton County Dramas, Independent Movies, Thrillers United States"
s2577,Movie,All Day and a Night,Joe Robert Cole,United States,2020-05-01,2020,R,122 min,"Dramas, Independent Movies",122,United States,"['Dramas', 'Independent Movies']",2,2020,5,1,"All Day and a Night Dramas, Independent Movies United States"
s2578,Movie,Cracked Up: The Darrell Hammond Story,Michelle Esrick,United States,2020-05-01,2018,TV-MA,97 min,Documentaries,97,United States,['Documentaries'],1,2020,5,1,Cracked Up: The Darrell Hammond Story Documentaries United States
s2579,Movie,Get In,Olivier Abbou,France,2020-05-01,2019,TV-MA,98 min,"International Movies, Thrillers",98,France,"['International Movies', 'Thrillers']",2,2020,5,1,"Get In International Movies, Thrillers France"
s2580,Movie,Go! Go! Cory Carson: The Chrissy,"Alex Woo, Stanley Moore",United States,2020-05-01,2020,TV-Y,42 min,Children & Family Movies,42,United States,['Children & Family Movies'],1,2020,5,1,Go! Go! Cory Carson: The Chrissy Children & Family Movies United States
s2582,Movie,I Am Divine,Jeffrey Schwarz,United States,2020-05-01,2013,TV-MA,90 min,"Documentaries, LGBTQ Movies",90,United States,"['Documentaries', 'LGBTQ Movies']",2,2020,5,1,"I Am Divine Documentaries, LGBTQ Movies United States"
s2583,Movie,Madagascar: Escape 2 Africa,"Eric Darnell, Tom McGrath",United States,2020-05-01,2008,PG,91 min,"Children & Family Movies, Comedies",91,United States,"['Children & Family Movies', 'Comedies']",2,2020,5,1,"Madagascar: Escape 2 Africa Children & Family Movies, Comedies United States"
s2585,Movie,Material,Craig Freimond,South Africa,2020-05-01,2012,TV-14,94 min,"Comedies, Dramas, International Movies",94,South Africa,"['Comedies', 'Dramas', 'International Movies']",3,2020,5,1,"Material Comedies, Dramas, International Movies South Africa"
s2588,Movie,Mrs. Serial Killer,Shirish Kunder,India,2020-05-01,2020,TV-MA,107 min,"International Movies, Thrillers",107,India,"['International Movies', 'Thrillers']",2,2020,5,1,"Mrs. Serial Killer International Movies, Thrillers India"
s2590,Movie,Psycho,Mysskin,India,2020-05-01,2020,TV-MA,143 min,"Horror Movies, International Movies, Thrillers",143,India,"['Horror Movies', 'International Movies', 'Thrillers']",3,2020,5,1,"Psycho Horror Movies, International Movies, Thrillers India"
s2592,Movie,The Half Of It,Alice Wu,United States,2020-05-01,2020,PG-13,105 min,"Comedies, Dramas, LGBTQ Movies",105,United States,"['Comedies', 'Dramas', 'LGBTQ Movies']",3,2020,5,1,"The Half Of It Comedies, Dramas, LGBTQ Movies United States"
s2593,Movie,The Heartbreak Kid,"Bobby Farrelly, Peter Farrelly",United States,2020-05-01,2007,R,116 min,"Comedies, Romantic Movies",116,United States,"['Comedies', 'Romantic Movies']",2,2020,5,1,"The Heartbreak Kid Comedies, Romantic Movies United States"
s2597,Movie,What a Girl Wants,Dennie Gordon,United States,2020-05-01,2003,PG,105 min,"Children & Family Movies, Comedies",105,United States,"['Children & Family Movies', 'Comedies']",2,2020,5,1,"What a Girl Wants Children & Family Movies, Comedies United States"
s2598,Movie,Dangerous Lies,Michael M. Scott,United States,2020-04-30,2020,TV-14,97 min,Thrillers,97,United States,['Thrillers'],1,2020,4,30,Dangerous Lies Thrillers United States
s2602,Movie,Rich in Love,Bruno Garotti,Brazil,2020-04-30,2020,TV-14,105 min,"Comedies, International Movies, Romantic Movies",105,Brazil,"['Comedies', 'International Movies', 'Romantic Movies']",3,2020,4,30,"Rich in Love Comedies, International Movies, Romantic Movies Brazil"
s2603,TV Show,The Forest of Love: Deep Cut,Sion Sono,Japan,2020-04-30,2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",1,Japan,"['Crime TV Shows', 'International TV Shows', 'TV Dramas']",3,2020,4,30,"The Forest of Love: Deep Cut Crime TV Shows, International TV Shows, TV Dramas Japan"
s2604,TV Show,The Victims' Game,"David Chuang, Chen Kuan-chung",Taiwan,2020-04-30,2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",1,Taiwan,"['Crime TV Shows', 'International TV Shows', 'TV Dramas']",3,2020,4,30,"The Victims' Game Crime TV Shows, International TV Shows, TV Dramas Taiwan"
s2605,Movie,A Secret Love,Chris Bolan,United States,2020-04-29,2020,TV-14,83 min,"Documentaries, LGBTQ Movies",83,United States,"['Documentaries', 'LGBTQ Movies']",2,2020,4,29,"A Secret Love Documentaries, LGBTQ Movies United States"
s2606,Movie,Ekşi Elmalar,Yılmaz Erdoğan,Turkey,2020-04-29,2016,TV-PG,109 min,"Dramas, International Movies",109,Turkey,"['Dramas', 'International Movies']",2,2020,4,29,"Ekşi Elmalar Dramas, International Movies Turkey"
s2608,Movie,Love Is War,Omoni Oboli,Nigeria,2020-04-29,2019,TV-14,111 min,"Comedies, Dramas, International Movies",111,Nigeria,"['Comedies', 'Dramas', 'International Movies']",3,2020,4,29,"Love Is War Comedies, Dramas, International Movies Nigeria"
s2611,Movie,R.K.Nagar,Saravana Rajan,India,2020-04-29,2019,TV-14,132 min,"Action & Adventure, Comedies, Dramas",132,India,"['Action & Adventure', 'Comedies', 'Dramas']",3,2020,4,29,"R.K.Nagar Action & Adventure, Comedies, Dramas India"
s2594,Movie,Thomas & Friends: Marvelous Machinery: A New Arrival,Joey So,,2020-05-01,2020,TV-Y,23 min,Children & Family Movies,23,Unknown,['Children & Family Movies'],1,2020,5,1,Thomas & Friends: Marvelous Machinery: A New Arrival Children & Family Movies 
s2595,Movie,Thomas & Friends: Marvelous Machinery: World of Tomorrow,Joey So,,2020-05-01,2020,TV-Y,23 min,Children & Family Movies,23,Unknown,['Children & Family Movies'],1,2020,5,1,Thomas & Friends: Marvelous Machinery: World of Tomorrow Children & Family Movies 
s2596,Movie,Thomas & Friends: Thomas and the Royal Engine,Joey So,,2020-05-01,2020,TV-Y,23 min,Children & Family Movies,23,Unknown,['Children & Family Movies'],1,2020,5,1,Thomas & Friends: Thomas and the Royal Engine Children & Family Movies 
s2620,Movie,Lembi 8 Giga,Ashraf Fayeq,,2020-04-28,2010,TV-MA,111 min,"Comedies, International Movies",111,Unknown,"['Comedies', 'International Movies']",2,2020,4,28,"Lembi 8 Giga Comedies, International Movies "
s2613,Movie,Beynelmilel,"Muharrem Gülmez, Sırrı Süreyya Önder",Turkey,2020-04-28,2006,TV-MA,102 min,"Comedies, Dramas, International Movies",102,Turkey,"['Comedies', 'Dramas', 'International Movies']",3,2020,4,28,"Beynelmilel Comedies, Dramas, International Movies Turkey"
s2614,Movie,Bir Baba Hindu,Sermiyan Midyat,Turkey,2020-04-28,2016,TV-MA,107 min,"Action & Adventure, Comedies, International Movies",107,Turkey,"['Action & Adventure', 'Comedies', 'International Movies']",3,2020,4,28,"Bir Baba Hindu Action & Adventure, Comedies, International Movies Turkey"
s2615,Movie,Boushkash,"Ahmed Yousry, Hazem Fouda",Egypt,2020-04-28,2008,TV-MA,100 min,"Comedies, International Movies",100,Egypt,"['Comedies', 'International Movies']",2,2020,4,28,"Boushkash Comedies, International Movies Egypt"
s2616,Movie,Cinar Agaci,Handan İpekçi,Turkey,2020-04-28,2011,TV-14,115 min,"Comedies, Dramas, International Movies",115,Turkey,"['Comedies', 'Dramas', 'International Movies']",3,2020,4,28,"Cinar Agaci Comedies, Dramas, International Movies Turkey"
s2617,Movie,Görümce,Kıvanç Baruönü,Turkey,2020-04-28,2016,TV-MA,104 min,"Comedies, International Movies, Music & Musicals",104,Turkey,"['Comedies', 'International Movies', 'Music & Musicals']",3,2020,4,28,"Görümce Comedies, International Movies, Music & Musicals Turkey"
s2618,Movie,İstanbul Kırmızısı,Ferzan Özpetek,Italy,2020-04-28,2017,TV-MA,110 min,"Dramas, Independent Movies, International Movies",110,Italy,"['Dramas', 'Independent Movies', 'International Movies']",3,2020,4,28,"İstanbul Kırmızısı Dramas, Independent Movies, International Movies Italy"
s2619,Movie,Küçük Esnaf,Bedran Güzel,Turkey,2020-04-28,2016,TV-MA,100 min,"Comedies, International Movies",100,Turkey,"['Comedies', 'International Movies']",2,2020,4,28,"Küçük Esnaf Comedies, International Movies Turkey"
s2621,Movie,Neseli Hayat,Yılmaz Erdoğan,Turkey,2020-04-28,2009,TV-14,108 min,"Comedies, International Movies",108,Turkey,"['Comedies', 'International Movies']",2,2020,4,28,"Neseli Hayat Comedies, International Movies Turkey"
s2622,Movie,Organize Isler,Yılmaz Erdoğan,Turkey,2020-04-28,2005,TV-14,104 min,"Action & Adventure, Comedies, International Movies",104,Turkey,"['Action & Adventure', 'Comedies', 'International Movies']",3,2020,4,28,"Organize Isler Action & Adventure, Comedies, International Movies Turkey"
s2623,Movie,The Reliant,Paul Munger,United States,2020-04-28,2019,PG-13,116 min,"Dramas, Faith & Spirituality",116,United States,"['Dramas', 'Faith & Spirituality']",2,2020,4,28,"The Reliant Dramas, Faith & Spirituality United States"
s2624,Movie,We'll Be Right Back After The Break,Ahmed Nader Galal,Egypt,2020-04-28,2012,TV-14,106 min,"Action & Adventure, Comedies, International Movies",106,Egypt,"['Action & Adventure', 'Comedies', 'International Movies']",3,2020,4,28,"We'll Be Right Back After The Break Action & Adventure, Comedies, International Movies Egypt"
s2625,Movie,5Gang,Matei Dima,Romania,2020-04-27,2019,TV-14,96 min,"Comedies, International Movies",96,Romania,"['Comedies', 'International Movies']",2,2020,4,27,"5Gang Comedies, International Movies Romania"
s2626,Movie,Love Aaj Kal,Imtiaz Ali,India,2020-04-27,2020,TV-MA,140 min,"Dramas, International Movies, Romantic Movies",140,India,"['Dramas', 'International Movies', 'Romantic Movies']",3,2020,4,27,"Love Aaj Kal Dramas, International Movies, Romantic Movies India"
s2627,Movie,The Lift Boy,Jonathan Augustin,India,2020-04-27,2020,TV-MA,107 min,"Dramas, Independent Movies, International Movies",107,India,"['Dramas', 'Independent Movies', 'International Movies']",3,2020,4,27,"The Lift Boy Dramas, Independent Movies, International Movies India"
s2630,Movie,Bheeshma,Venky Kudumula,India,2020-04-25,2020,TV-14,138 min,"Action & Adventure, Comedies, International Movies",138,India,"['Action & Adventure', 'Comedies', 'International Movies']",3,2020,4,25,"Bheeshma Action & Adventure, Comedies, International Movies India"
s2633,Movie,No Direction Home: Bob Dylan,Martin Scorsese,United States,2020-04-25,2005,TV-MA,208 min,"Documentaries, Music & Musicals",208,United States,"['Documentaries', 'Music & Musicals']",2,2020,4,25,"No Direction Home: Bob Dylan Documentaries, Music & Musicals United States"
s2634,Movie,She Made Me a Criminal,Amr Arafa,Egypt,2020-04-25,2006,TV-14,105 min,"Comedies, International Movies",105,Egypt,"['Comedies', 'International Movies']",2,2020,4,25,"She Made Me a Criminal Comedies, International Movies Egypt"
s2635,Movie,The Artist,Michel Hazanavicius,France,2020-04-25,2011,PG-13,101 min,"Comedies, Dramas, Independent Movies",101,France,"['Comedies', 'Dramas', 'Independent Movies']",3,2020,4,25,"The Artist Comedies, Dramas, Independent Movies France"
s2636,Movie,The Dealer,Ahmed Saleh,Egypt,2020-04-25,2010,TV-14,124 min,"Action & Adventure, International Movies",124,Egypt,"['Action & Adventure', 'International Movies']",2,2020,4,25,"The Dealer Action & Adventure, International Movies Egypt"
s2637,Movie,The International Player,Ahmed Medhat,Egypt,2020-04-25,2009,TV-14,93 min,"Dramas, International Movies, Sports Movies",93,Egypt,"['Dramas', 'International Movies', 'Sports Movies']",3,2020,4,25,"The International Player Dramas, International Movies, Sports Movies Egypt"
s2638,Movie,The Promise,Mohamed Yassin,Egypt,2020-04-25,2008,TV-14,110 min,"Dramas, International Movies",110,Egypt,"['Dramas', 'International Movies']",2,2020,4,25,"The Promise Dramas, International Movies Egypt"
s2639,Movie,الف مبروك,Ahmed Nader Galal,Egypt,2020-04-25,2009,TV-14,115 min,"Comedies, Dramas, International Movies",115,Egypt,"['Comedies', 'Dramas', 'International Movies']",3,2020,4,25,"الف مبروك Comedies, Dramas, International Movies Egypt"
s2643,Movie,Kolaiyuthir Kaalam,Chakri Toleti,India,2020-04-24,2019,TV-14,107 min,"International Movies, Thrillers",107,India,"['International Movies', 'Thrillers']",2,2020,4,24,"Kolaiyuthir Kaalam International Movies, Thrillers India"
s2645,Movie,"Yours Sincerely, Kanan Gill",Neville Shah,India,2020-04-24,2020,TV-MA,72 min,Stand-Up Comedy,72,India,['Stand-Up Comedy'],1,2020,4,24,"Yours Sincerely, Kanan Gill Stand-Up Comedy India"
s2647,Movie,My Stupid Boss,Upi Avianto,Indonesia,2020-04-23,2016,TV-G,107 min,"Comedies, International Movies",107,Indonesia,"['Comedies', 'International Movies']",2,2020,4,23,"My Stupid Boss Comedies, International Movies Indonesia"
s2648,Movie,My Stupid Boss 2,Upi Avianto,Indonesia,2020-04-23,2019,TV-14,95 min,"Comedies, International Movies",95,Indonesia,"['Comedies', 'International Movies']",2,2020,4,23,"My Stupid Boss 2 Comedies, International Movies Indonesia"
s2650,Movie,This Earth of Mankind,Hanung Bramantyo,Indonesia,2020-04-23,2019,TV-14,180 min,"Dramas, International Movies",180,Indonesia,"['Dramas', 'International Movies']",2,2020,4,23,"This Earth of Mankind Dramas, International Movies Indonesia"
s2651,Movie,Time to Hunt,Yoon Sung-hyun,South Korea,2020-04-23,2020,TV-MA,135 min,"International Movies, Thrillers",135,South Korea,"['International Movies', 'Thrillers']",2,2020,4,23,"Time to Hunt International Movies, Thrillers South Korea"
s2653,Movie,Circus of Books,Rachel Mason,United States,2020-04-22,2020,TV-MA,87 min,"Documentaries, LGBTQ Movies",87,United States,"['Documentaries', 'LGBTQ Movies']",2,2020,4,22,"Circus of Books Documentaries, LGBTQ Movies United States"
s2654,Movie,The Plagues of Breslau,Patryk Vega,Poland,2020-04-22,2018,TV-MA,94 min,"International Movies, Thrillers",94,Poland,"['International Movies', 'Thrillers']",2,2020,4,22,"The Plagues of Breslau International Movies, Thrillers Poland"
s2655,Movie,The Set Up,Niyi Akinmolayan,Nigeria,2020-04-22,2019,TV-MA,105 min,"Dramas, International Movies",105,Nigeria,"['Dramas', 'International Movies']",2,2020,4,22,"The Set Up Dramas, International Movies Nigeria"
s2656,Movie,The Silence of the Marsh,Marc Vigil,Spain,2020-04-22,2019,TV-MA,93 min,"International Movies, Thrillers",93,Spain,"['International Movies', 'Thrillers']",2,2020,4,22,"The Silence of the Marsh International Movies, Thrillers Spain"
s2657,Movie,The Willoughbys,Kris Pearn,Canada,2020-04-22,2020,PG,92 min,"Children & Family Movies, Comedies",92,Canada,"['Children & Family Movies', 'Comedies']",2,2020,4,22,"The Willoughbys Children & Family Movies, Comedies Canada"
s2660,TV Show,Middleditch & Schwartz,Ryan Polito,United States,2020-04-21,2020,TV-MA,1 Season,TV Comedies,1,United States,['TV Comedies'],1,2020,4,21,Middleditch & Schwartz TV Comedies United States
